case_index,case_label,target_id,quarter,sample_stratum,injected_period_days,injected_epoch_days,requested_duration_hours,requested_depth,period_match_exact_error,matches_injected_exact,matches_injected_harmonic,nearest_harmonic_factor,candidate_role,current_v3_veto_reason,period_days,mes,raw_rank,hardened_rank,valid_event_count,event_observability_fraction,positive_event_fraction,single_event_fraction,leave_one_out_ratio_normalized,event_depth_chi2,event_depth_chi2_dof,event_depth_chi2_pvalue,odd_even_depth_z,odd_even_depth_pvalue,robust_event_snr,robust_event_weight_min,robust_event_effective_count,event_consistent_flag,transit_consistency_veto_pass
0,short_shallow_fast,12645975,5,gap_heavy,2.0,443.81103698692897,2.0,0.0002,4.650044327689102,False,False,2.0,bank_candidate,fails_positive_events;fails_leave_one_out,11.300088655378204,23.32858045886405,7.0,19,9,1.0,0.5555555555555556,0.659834604158964,0.0,13.812851712171334,8,0.0867756798407896,0.9873947220451528,0.3234491707833417,0.0544944077303332,0.3333415228114199,8.482669179080302,False,False
0,short_shallow_fast,12645975,5,gap_heavy,2.0,443.81103698692897,2.0,0.0002,2.4125041689840145,False,False,2.0,bank_candidate,fails_positive_events;fails_leave_one_out;fails_depth_chi2,6.825008337968029,23.187849189692777,8.0,20,13,0.9285714285714286,0.6153846153846154,0.345539474238454,0.0,28.238197910682647,12,0.0051047829955768,0.0687242368317884,0.9452091256090448,0.6978783444963478,0.9241017032762744,12.99462215565777,False,False
0,short_shallow_fast,12645975,5,gap_heavy,2.0,443.81103698692897,2.0,0.0002,5.130247010150924,False,False,2.0,bank_candidate,fails_positive_events;fails_leave_one_out,12.260494020301849,22.98024256430164,9.0,21,8,1.0,0.625,0.5665690652315344,0.0,16.70035001587931,7,0.0194339830520407,2.4356888735017956,0.0148634627089473,0.6880136845247516,0.3830258815600886,7.573284925434494,False,False
0,short_shallow_fast,12645975,5,gap_heavy,2.0,443.81103698692897,2.0,0.0002,4.915688364795642,False,False,2.0,bank_candidate,fails_positive_events,11.831376729591284,22.925737222256213,10.0,22,8,1.0,0.625,0.378294033016239,0.5518592837615691,13.60788048184188,7,0.0586116093610149,-0.973638034255037,0.3302362945251662,1.8067704205624295,0.8790893035094927,7.986813482957434,False,False
0,short_shallow_fast,12645975,5,gap_heavy,2.0,443.81103698692897,2.0,0.0002,5.559364300861489,False,False,2.0,bank_candidate,fails_positive_events;fails_single_event_dominance;fails_leave_one_out,13.118728601722978,22.853610332256142,11.0,23,7,1.0,0.5714285714285714,0.7374314908196474,0.0,7.426561891667179,6,0.2831923979786372,-0.5801576287309236,0.5618083241632976,0.0732451538244888,0.3289849642970236,6.557716952480943,False,False
0,short_shallow_fast,12645975,5,gap_heavy,2.0,443.81103698692897,2.0,0.0002,3.761158511217218,False,False,2.0,bank_candidate,fails_positive_events;fails_leave_one_out,9.522317022434436,22.70042391916096,12.0,24,10,1.0,0.6,0.3633656537723921,0.4774530323323269,11.11231745041535,9,0.2680886781241885,-0.9180504179508354,0.3585924709602888,1.1715381704414365,0.630449997502539,9.859131158218917,False,False
0,short_shallow_fast,12645975,5,gap_heavy,2.0,443.81103698692897,2.0,0.0002,1.7075257628166582,False,False,2.0,bank_candidate,fails_positive_events;fails_leave_one_out;fails_robust_sign,5.4150515256333165,22.699138898827545,13.0,25,18,1.0,0.3888888888888889,0.5630463405899552,0.0,21.185619208005377,17,0.2180973616057073,-0.1480390250658452,0.8823119699909189,-1.4060984306386632,0.2456073397836505,16.645386565745216,False,False
0,short_shallow_fast,12645975,5,gap_heavy,2.0,443.81103698692897,2.0,0.0002,2.0140381133242045,False,False,2.0,bank_candidate,fails_positive_events;fails_leave_one_out,6.028076226648409,22.519751000427735,14.0,26,15,0.9375,0.5333333333333333,0.2359309817777609,0.3036869512126319,19.239652889394776,14,0.1559926008417699,-0.7865272679417652,0.431558650567237,0.7286709803235027,0.9122425167057332,14.99273072362612,False,False
0,short_shallow_fast,12645975,5,gap_heavy,2.0,443.81103698692897,2.0,0.0002,5.028076226648409,False,False,2.0,bank_candidate,fails_positive_events;fails_leave_one_out,12.056152453296818,22.30350761741741,16.0,27,7,0.875,0.5714285714285714,0.6134395350271213,0.0622014020378766,7.236843168604979,6,0.2994985051374534,-1.613248229542921,0.1066905890627449,0.3124324247046649,0.365680131965208,6.575547059106824,False,False
0,short_shallow_fast,12645975,5,gap_heavy,2.0,443.81103698692897,2.0,0.0002,5.733054632815765,False,False,2.0,bank_candidate,fails_positive_events;fails_single_event_dominance;fails_leave_one_out;fails_robust_sign,13.46610926563153,22.179604098069976,17.0,28,7,1.0,0.4285714285714285,0.8462452545788893,0.0,9.560964498730677,6,0.1444001957349014,2.1374792049912203,0.0325590353169615,-1.0651931298178146,0.7118628296289574,6.9234428441043985,False,False
0,short_shallow_fast,12645975,5,gap_heavy,2.0,443.81103698692897,2.0,0.0002,3.7202901978162117,False,False,2.0,bank_candidate,fails_leave_one_out,9.440580395632423,22.14383138335175,18.0,29,10,1.0,0.7,0.4125553014917461,0.0771374300307395,17.616107117780835,9,0.0398978106134597,-0.9661926676304942,0.3339477812314026,1.126279192026432,0.4238787638475347,9.398781333628513,False,False
0,short_shallow_fast,12645975,5,gap_heavy,2.0,443.81103698692897,2.0,0.0002,5.518495987460483,False,False,2.0,bank_candidate,fails_positive_events;fails_leave_one_out,13.036991974920966,22.00910025572271,19.0,30,7,1.0,0.5714285714285714,0.6673942585079212,0.0,13.7481687308963,6,0.0325793150632529,-2.3195274396924574,0.0203664550713516,0.3905377704958569,0.4670496017508138,6.533143551243014,False,False
0,short_shallow_fast,12645975,5,gap_heavy,2.0,443.81103698692897,2.0,0.0002,4.752215111191618,False,False,2.0,bank_candidate,fails_positive_events;fails_leave_one_out,11.504430222383236,21.71625376567968,20.0,31,9,1.0,0.5555555555555556,0.4168492085339701,0.3314048034477807,8.060121210539728,8,0.4276194524342376,-0.034215732060128,0.972705121516491,0.9008958926931042,0.7950394502583773,8.961067284507115,False,False
0,short_shallow_fast,12645975,5,gap_heavy,2.0,443.81103698692897,2.0,0.0002,4.813517581293126,False,False,2.0,bank_candidate,fails_positive_events;fails_leave_one_out;fails_robust_sign,11.627035162586251,21.669762587352203,21.0,32,9,1.0,0.4444444444444444,0.5010334884828186,0.0,14.203207035638563,8,0.0766202537881031,2.3466280590883297,0.0189441550410694,-1.4687493224796693,1.0,9.0,False,False
0,short_shallow_fast,12645975,5,gap_heavy,2.0,443.81103698692897,2.0,0.0002,5.181332401902182,False,False,2.0,bank_candidate,fails_positive_events;fails_single_event_dominance;fails_leave_one_out;fails_robust_sign,12.362664803804364,21.554875412797063,22.0,33,7,1.0,0.4285714285714285,0.7314747957543154,0.0,14.357626341430985,6,0.0258866564636008,-2.303505398078266,0.021250423791153,-0.1678866256920655,0.4420718857360455,6.698971891262099,False,False
0,short_shallow_fast,12645975,5,gap_heavy,2.0,443.81103698692897,2.0,0.0002,3.9450659215217456,False,False,2.0,bank_candidate,fails_leave_one_out,9.890131843043491,21.436516311502583,23.0,34,9,0.9,0.8888888888888888,0.3594566936518479,0.4986945124223439,13.026963426414298,8,0.1109252467440113,-0.6116340910279837,0.5407798774942744,1.2189488820195935,0.1482756530249175,7.1815227067321645,False,False
0,short_shallow_fast,12645975,5,gap_heavy,2.0,443.81103698692897,2.0,0.0002,6.499335509084631,False,False,2.0,bank_candidate,fails_positive_events;fails_single_event_dominance;fails_leave_one_out,14.998671018169262,21.310527436443703,24.0,35,6,1.0,0.5,0.8307507860568397,0.0,10.248792062158628,5,0.0684850467199944,-1.347513367540882,0.1778149511269086,0.0699229070496138,0.2568166064314188,5.401576063780634,False,False
0,short_shallow_fast,12645975,5,gap_heavy,2.0,443.81103698692897,2.0,0.0002,3.8531122163694818,False,False,2.0,bank_candidate,fails_positive_events;fails_leave_one_out,9.706224432738964,21.146750971926107,25.0,36,10,1.0,0.5,0.3062925344142969,0.0,14.795312733894685,9,0.0967140194053886,-1.2393355699715378,0.2152212511628542,0.0389084680119841,1.0,10.0,False,False
0,short_shallow_fast,12645975,5,gap_heavy,2.0,443.81103698692897,2.0,0.0002,2.044689348374959,False,False,2.0,bank_candidate,fails_positive_events;fails_leave_one_out;fails_depth_chi2;fails_robust_sign,6.089378696749918,21.105852504281913,26.0,37,16,1.0,0.5,0.3423573083237827,0.0,34.69649000877712,15,0.0027157447826651,-1.9883146466033328,0.0467769019205802,-0.3433586858490524,0.4952005357864438,15.441304890063252,False,False
0,short_shallow_fast,12645975,5,gap_heavy,2.0,443.81103698692897,2.0,0.0002,4.057453783374512,False,False,2.0,bank_candidate,fails_positive_events;fails_leave_one_out,10.114907566749023,21.04483855267441,28.0,38,10,1.0,0.4,0.4934535281648412,0.0,9.519172381989977,9,0.3907924167745978,-0.434304505018902,0.6640673328636848,0.277831824565984,0.4874533834895297,9.576660130844498,False,False
0,short_shallow_fast,12645975,5,gap_heavy,2.0,443.81103698692897,2.0,0.0002,5.590015535912244,False,False,2.0,bank_candidate,fails_leave_one_out;fails_depth_chi2;fails_odd_even,13.180031071824487,20.927863874155943,29.0,39,7,1.0,0.7142857142857143,0.6992879292794572,0.0,16.85610911439526,6,0.0098268689029355,-2.9127118700578056,0.0035830504150336,0.7300530354703402,0.1928704200375978,5.812462605498615,False,False
0,short_shallow_fast,12645975,5,gap_heavy,2.0,443.81103698692897,2.0,0.0002,4.128973331826274,False,False,2.0,bank_candidate,fails_positive_events;fails_single_event_dominance;fails_leave_one_out;fails_depth_chi2;fails_robust_sign,10.257946663652548,20.80310037841198,31.0,40,9,0.9,0.2222222222222222,0.8963028770067228,0.0,20.956036834866342,8,0.0072651350661475,-0.014549746786627,0.9883913912577966,-1.218326760626049,0.1606669245336156,7.322424158111305,False,False
0,short_shallow_fast,12645975,5,gap_heavy,2.0,443.81103698692897,2.0,0.0002,4.128973331826274,False,False,2.0,bank_candidate,fails_positive_events;fails_depth_chi2,10.257946663652548,20.50463775710084,34.0,41,10,1.0,0.6,0.2594497160927595,0.6174030683180054,30.12888712130411,9,0.0004171071073726,-0.0835095640312961,0.9334463729599604,2.5897694708368584,0.4781320635853469,9.7344003901187,False,False
0,short_shallow_fast,12645975,5,gap_heavy,2.0,443.81103698692897,2.0,0.0002,4.670478484389605,False,False,2.0,bank_candidate,fails_positive_events;fails_leave_one_out,11.34095696877921,20.433384460925343,35.0,42,9,1.0,0.5555555555555556,0.6668468273637795,0.0,14.962329228964304,8,0.059882096624768,2.299072378396313,0.0215008296823227,0.3364010202498386,0.3455418302847123,8.57798306238911,False,False
0,short_shallow_fast,12645975,5,gap_heavy,2.0,443.81103698692897,2.0,0.0002,0.29756895048194565,False,False,1.0,bank_candidate,fails_positive_events,2.5951379009638913,20.407475218464775,36.0,43,36,1.0,0.6388888888888888,0.1215246260569236,0.6870347618379165,47.890911593425905,35,0.0719142451042826,0.5079794264092062,0.6114677714924002,1.983323667127801,0.2768474146331321,34.48907774591097,False,False
0,short_shallow_fast,12645975,5,gap_heavy,2.0,443.81103698692897,2.0,0.0002,6.039566983323312,False,False,2.0,bank_candidate,fails_positive_events;fails_leave_one_out,14.079133966646625,20.394236036504218,37.0,44,7,1.0,0.5714285714285714,0.506814931422853,0.256046084509315,3.88928908169692,6,0.6916556307665402,0.0541876383344872,0.9567856693949408,0.7736725386114085,0.8965242949001536,6.990557666815683,False,False
0,short_shallow_fast,12645975,5,gap_heavy,2.0,443.81103698692897,2.0,0.0002,5.43675936065847,False,False,2.0,bank_candidate,fails_positive_events;fails_leave_one_out,12.87351872131694,20.36412895186821,38.0,45,7,1.0,0.5714285714285714,0.4829301917704545,0.0,8.263603630282967,6,0.2194201704454083,1.800828520945876,0.071729912023834,0.949010606013322,0.5658524339327609,6.819769376700969,False,False
0,short_shallow_fast,12645975,5,gap_heavy,2.0,443.81103698692897,2.0,0.0002,4.762432189541869,False,False,2.0,bank_candidate,fails_positive_events;fails_single_event_dominance;fails_leave_one_out;fails_robust_sign,11.524864379083738,20.33963680283272,39.0,46,9,1.0,0.3333333333333333,0.7536892838509862,0.0,15.575887344921782,8,0.0488687238351124,0.4825164460831112,0.6294391182835379,-1.305104811019298,0.3561232722010574,8.289659619179236,False,False
0,short_shallow_fast,12645975,5,gap_heavy,2.0,443.81103698692897,2.0,0.0002,1.8505648597201798,False,False,2.0,bank_candidate,fails_positive_events;fails_leave_one_out,5.70112971944036,20.335643499538023,40.0,47,17,1.0,0.5294117647058824,0.4064870096415711,0.2890891035180594,27.520159393907413,16,0.0360512985698149,0.0169989542917427,0.9864374500064302,0.6304335583941093,0.3582547759155456,16.518734300880013,False,False
0,short_shallow_fast,12645975,5,gap_heavy,2.0,443.81103698692897,2.0,0.0002,5.43675936065847,False,False,2.0,bank_candidate,fails_positive_events;fails_leave_one_out,12.87351872131694,20.214594205445344,41.0,48,7,1.0,0.4285714285714285,0.4694661254524855,0.0,12.300686001668414,6,0.0555873643923424,-1.7135528244346578,0.0866108839434415,0.62922110245269,1.0,7.0,False,False
0,short_shallow_fast,12645975,5,gap_heavy,2.0,443.81103698692897,2.0,0.0002,1.8301307030196767,False,False,2.0,bank_candidate,fails_positive_events;fails_leave_one_out,5.6602614060393535,20.214006668945345,42.0,49,17,1.0,0.4705882352941176,0.3268898860995542,0.3572352356672069,25.26324283035942,16,0.0653171408149726,-0.7254958307956947,0.4681479016837736,0.4960182795966798,0.4005019903313536,16.447154459608914,False,False
0,short_shallow_fast,12645975,5,gap_heavy,2.0,443.81103698692897,2.0,0.0002,1.7381769978674129,False,False,2.0,bank_candidate,fails_positive_events;fails_leave_one_out;fails_depth_chi2;fails_odd_even,5.476353995734826,20.18937360305832,43.0,50,18,1.0,0.6111111111111112,0.278396176093573,0.0,39.97327400878842,17,0.0013054798476617,-3.5252251594206307,0.0004231229860618,0.3318606643608819,0.2263498904435348,16.727812438393922,False,False
0,short_shallow_fast,12645975,5,gap_heavy,2.0,443.81103698692897,2.0,0.0002,3.3933436906081624,False,False,2.0,bank_candidate,fails_positive_events,8.786687381216325,19.93437654471171,44.0,51,11,1.0,0.6363636363636364,0.350325372144484,0.6478406942931163,17.570376646034177,10,0.0626578937889199,2.498555439537933,0.0124700635669596,2.159011451582712,0.4542845579958364,10.624236568325289,False,False
0,short_shallow_fast,12645975,5,gap_heavy,2.0,443.81103698692897,2.0,0.0002,3.31160706380615,False,False,2.0,bank_candidate,fails_positive_events;fails_leave_one_out;fails_depth_chi2;fails_robust_sign,8.6232141276123,19.71541160064019,46.0,52,10,1.0,0.6,0.5766345399904015,0.0,75.55753723196446,9,1.2263619556752593e-12,0.2216212125744239,0.8246087678550166,-0.7278209502434612,0.4571473790256483,9.473481034316247,False,False
0,short_shallow_fast,12645975,5,gap_heavy,2.0,443.81103698692897,2.0,0.0002,0.17496401027892716,False,False,1.0,bank_candidate,fails_positive_events;fails_leave_one_out,2.3499280205578543,19.60469062219081,47.0,53,41,1.0,0.6097560975609756,0.1453785036997609,0.4479061040280407,60.40424592280283,40,0.0201319199453462,-0.1342751729995776,0.8931849845157313,0.9067592180430224,0.3769241474834464,38.955231323583384,False,False
0,short_shallow_fast,12645975,5,gap_heavy,2.0,443.81103698692897,2.0,0.0002,3.332041220506653,False,False,2.0,bank_candidate,fails_positive_events;fails_leave_one_out,8.664082441013306,19.46944740855472,49.0,54,11,1.0,0.5454545454545454,0.4050587323876918,0.0,17.365573671831523,10,0.0666561303312709,-0.7856116084921885,0.4320950615192201,0.0767471694700717,0.3711219708739961,10.245627985985394,False,False
0,short_shallow_fast,12645975,5,gap_heavy,2.0,443.81103698692897,2.0,0.0002,4.363966133882059,False,False,2.0,bank_candidate,fails_leave_one_out;fails_depth_chi2,10.727932267764118,19.454967853204938,50.0,55,9,1.0,0.7777777777777778,0.4084223423900315,0.3623355874266155,22.860365609272744,8,0.0035482234281018,-1.6333356945287083,0.1023984135041726,1.666015580816635,0.5900973837413128,8.714610103872516,False,False
0,short_shallow_fast,12645975,5,gap_heavy,2.0,443.81103698692897,2.0,0.0002,1.8812160947709344,False,False,2.0,bank_candidate,fails_positive_events;fails_leave_one_out,5.762432189541869,19.452934371224064,51.0,56,17,1.0,0.5882352941176471,0.1945460254370941,0.0,23.38196957098999,16,0.1038988447086645,-0.6600821215529342,0.5092011311031807,0.1484226655128042,1.0,17.0,False,False
0,short_shallow_fast,12645975,5,gap_heavy,2.0,443.81103698692897,2.0,0.0002,1.8096965463191736,False,False,2.0,bank_candidate,fails_positive_events;fails_leave_one_out;fails_odd_even,5.619393092638347,19.445265017959525,52.0,57,15,0.8823529411764706,0.5333333333333333,0.3535045359199089,0.0,24.535255343499845,14,0.0394424287634139,-2.7380995891917825,0.0061795359730514,0.1905551423473384,0.5203941266048051,14.653180984803372,False,False
0,short_shallow_fast,12645975,5,gap_heavy,2.0,443.81103698692897,2.0,0.0002,0.4814763607864734,False,False,2.0,bank_candidate,fails_positive_events;fails_depth_chi2,2.9629527215729468,19.342313948999568,53.0,58,32,1.0,0.625,0.1546662996005696,0.6938688369037821,55.59347830115213,31,0.0043043073750413,-1.9513599441079583,0.0510142428882663,1.8616904330114477,0.596534961164238,31.716024353486866,False,False
0,short_shallow_fast,12645975,5,gap_heavy,2.0,443.81103698692897,2.0,0.0002,2.3205504638317507,False,False,2.0,bank_candidate,fails_positive_events;fails_leave_one_out,6.641100927663501,19.300954273270833,54.0,59,13,0.9285714285714286,0.6153846153846154,0.2696021692508926,0.0885949724225185,19.64638571977538,12,0.0740778606113806,0.8499718233621651,0.3953407517918981,1.023340066150017,0.4571934357968542,12.704227412698367,False,False
0,short_shallow_fast,12645975,5,gap_heavy,2.0,443.81103698692897,2.0,0.0002,4.598958935937844,False,False,2.0,bank_candidate,fails_positive_events;fails_leave_one_out,11.197917871875688,19.146896453669314,56.0,60,8,1.0,0.625,0.4614245609727484,0.2306122886587405,13.155772949247362,7,0.0684027508053503,1.7562377556104884,0.0790478204505449,1.1576639764550851,0.5088046750064102,7.567821154010093,False,False
0,short_shallow_fast,12645975,5,gap_heavy,2.0,443.81103698692897,2.0,0.0002,2.7190165194915608,False,False,2.0,bank_candidate,fails_positive_events;fails_leave_one_out;fails_depth_chi2,7.4380330389831215,19.14124638797573,57.0,61,13,1.0,0.4615384615384615,0.4483247157846589,0.0,28.10964971685115,12,0.0053312895832487,1.4223998208386783,0.1549102151260506,0.2582156770833634,0.411762639183251,12.541318109196588,False,False
0,short_shallow_fast,12645975,5,gap_heavy,2.0,443.81103698692897,2.0,0.0002,4.190275801927782,False,False,2.0,bank_candidate,fails_positive_events;fails_leave_one_out;fails_depth_chi2,10.380551603855563,19.13212684586097,59.0,62,9,1.0,0.5555555555555556,0.3973891314651275,0.0,23.95400595916732,8,0.0023328380887449,1.7955184219132816,0.0725711403518262,0.4603778603633303,1.0,9.0,False,False
0,short_shallow_fast,12645975,5,gap_heavy,2.0,443.81103698692897,2.0,0.0002,1.2171060020045843,False,False,2.0,bank_candidate,fails_positive_events;fails_leave_one_out,4.434212004009169,19.04456143556096,61.0,63,21,1.0,0.5714285714285714,0.2375098321187633,0.1255409805945528,35.39740805220942,20,0.0180870147529786,-0.7467567731674276,0.4552103928911715,0.9621543311049442,0.3804716360869008,19.549042348610936,False,False
0,short_shallow_fast,12645975,5,gap_heavy,2.0,443.81103698692897,2.0,0.0002,3.066397183400113,False,False,2.0,bank_candidate,fails_positive_events,8.132794366800226,19.00607696960483,62.0,64,12,1.0,0.5833333333333334,0.2998973430998798,0.5204122246885879,8.76131453234261,11,0.6439133917565335,-0.8948670252330683,0.3708581757274781,1.0312043620478764,0.6574769086870168,11.839076570821248,False,False
1,medium_deeper_fast,12645975,5,gap_heavy,2.0,444.41103698692893,4.0,0.0005,1.002547356649302,False,True,2.0,v3_winner;injection_harmonic_match,pass,4.005094713298604,40.29676460140355,2.0,1,23,1.0,0.9130434782608696,0.0991782753892062,0.940878837793386,33.69251054834589,22,0.0527741562679108,-1.597108503803324,0.1102415229464997,8.848435656431445,0.7886083916605156,22.947929488983583,True,True
