case_index,case_label,target_id,quarter,sample_stratum,injected_period_days,injected_epoch_days,requested_duration_hours,requested_depth,period_match_exact_error,matches_injected_exact,matches_injected_harmonic,nearest_harmonic_factor,candidate_role,period_days,mes,raw_rank,hardened_rank,valid_event_count,event_observability_fraction,positive_event_fraction,single_event_fraction,leave_one_out_ratio_normalized,event_depth_chi2,event_depth_chi2_dof,event_depth_chi2_pvalue,event_depth_relative_mad,odd_even_depth_z,odd_even_depth_difference_fraction,odd_even_depth_pvalue,robust_event_snr,robust_event_weight_min,robust_event_effective_count,event_consistent_flag,transit_consistency_veto_pass,fails_min_events,fails_observability,fails_positive_events,fails_single_event_dominance,fails_leave_one_out,fails_depth_chi2,fails_odd_even,fails_robust_sign,veto_reason
0,short_shallow_fast,12645975,5,gap_heavy,2.0,443.81103698692897,2.0,0.0002,2.4125041689840145,False,False,2.0,bank_candidate,6.825008337968029,23.187849189692777,8.0,20,13,0.9285714285714286,0.6153846153846154,0.345539474238454,0.0,17.976995125969495,12,0.116390815489229,11.478144879396613,0.0548340075210436,0.2368253260972881,0.9562707070652025,0.5568263563922992,0.9241017032762744,12.99462215565777,False,False,False,False,True,False,True,False,False,False,fails_positive_events;fails_leave_one_out
0,short_shallow_fast,12645975,5,gap_heavy,2.0,443.81103698692897,2.0,0.0002,5.130247010150924,False,False,2.0,bank_candidate,12.260494020301849,22.98024256430164,9.0,21,8,1.0,0.625,0.5665690652315344,0.0,10.631773025568023,7,0.1555068827469256,2.3294513157970096,1.943398547086406,2.0,0.0519680226883597,0.5489554965033928,0.3830258815600886,7.573284925434494,False,False,False,False,True,False,True,False,False,False,fails_positive_events;fails_leave_one_out
0,short_shallow_fast,12645975,5,gap_heavy,2.0,443.81103698692897,2.0,0.0002,4.915688364795642,False,False,2.0,bank_candidate,11.831376729591284,22.925737222256213,10.0,22,8,1.0,0.625,0.378294033016239,0.5518592837615692,8.663045774755432,7,0.2777615345088816,2.3807010931809858,-0.7768507553425458,1.1633208259580947,0.4372468277487665,1.4415942234820625,0.8790893035094927,7.986813482957434,False,False,False,False,True,False,False,False,False,False,fails_positive_events
0,short_shallow_fast,12645975,5,gap_heavy,2.0,443.81103698692897,2.0,0.0002,5.559364300861489,False,False,2.0,bank_candidate,13.118728601722978,22.853610332256142,11.0,23,7,1.0,0.5714285714285714,0.7374314908196474,0.0,4.727896140946913,6,0.5791555896754648,4.893012244908147,-0.462898814796405,1.8925538202373913,0.6434368970919354,0.0584411773901904,0.3289849642970235,6.557716952480943,False,False,False,False,True,True,True,False,False,False,fails_positive_events;fails_single_event_dominance;fails_leave_one_out
0,short_shallow_fast,12645975,5,gap_heavy,2.0,443.81103698692897,2.0,0.0002,3.761158511217218,False,False,2.0,bank_candidate,9.522317022434436,22.70042391916096,12.0,24,10,1.0,0.6,0.363365653772392,0.4774530323323266,7.074321005759725,9,0.6293816269209083,1.9750537102479504,-0.7324982545215889,1.265214812433531,0.4638645077025138,0.934752218586458,0.6304499975025389,9.859131158218917,False,False,False,False,True,False,True,False,False,False,fails_positive_events;fails_leave_one_out
0,short_shallow_fast,12645975,5,gap_heavy,2.0,443.81103698692897,2.0,0.0002,1.7075257628166582,False,False,2.0,bank_candidate,5.4150515256333165,22.699138898827545,13.0,25,18,1.0,0.3888888888888889,0.5630463405899552,0.0,13.48718407766664,17,0.7030108555339908,1.9512266974296009,-0.1181180524963463,0.1507731251532144,0.9059741197599458,-1.1219042287757282,0.2456073397836505,16.645386565745213,False,False,False,False,True,False,True,False,False,True,fails_positive_events;fails_leave_one_out;fails_robust_sign
0,short_shallow_fast,12645975,5,gap_heavy,2.0,443.81103698692897,2.0,0.0002,2.0140381133242045,False,False,2.0,bank_candidate,6.028076226648409,22.519751000427735,14.0,26,15,0.9375,0.5333333333333333,0.235930981777761,0.3036869512126318,12.248343442877784,14,0.5863663822368227,9.81021319443243,-0.6275579637411931,2.0,0.5302935535033735,0.5813953251052115,0.9122425167057332,14.99273072362612,False,False,False,False,True,False,True,False,False,False,fails_positive_events;fails_leave_one_out
0,short_shallow_fast,12645975,5,gap_heavy,2.0,443.81103698692897,2.0,0.0002,5.028076226648409,False,False,2.0,bank_candidate,12.056152453296818,22.30350761741741,16.0,27,7,0.875,0.5714285714285714,0.6134395350271213,0.0622014020378765,4.6071174506571895,6,0.5950953263780097,31.025785320704305,-1.2871858550948538,2.0,0.1980295162399633,0.2492850079660559,0.365680131965208,6.575547059106824,False,False,False,False,True,False,True,False,False,False,fails_positive_events;fails_leave_one_out
0,short_shallow_fast,12645975,5,gap_heavy,2.0,443.81103698692897,2.0,0.0002,5.733054632815765,False,False,2.0,bank_candidate,13.46610926563153,22.179604098069976,17.0,28,7,1.0,0.4285714285714285,0.8462452545788892,0.0,6.086699042796449,6,0.4135484722611789,7.902826548681373,1.705461656699678,2.0,0.08810835758941,-0.8499011525549167,0.7118628296289576,6.9234428441043985,False,False,False,False,True,True,True,False,False,True,fails_positive_events;fails_single_event_dominance;fails_leave_one_out;fails_robust_sign
0,short_shallow_fast,12645975,5,gap_heavy,2.0,443.81103698692897,2.0,0.0002,3.7202901978162117,False,False,2.0,bank_candidate,9.440580395632423,22.14383138335175,18.0,29,10,1.0,0.7,0.4125553014917462,0.0771374300307396,11.214762103324569,9,0.2612749279644641,2.626960847201292,-0.7709102122633058,2.0,0.4407601535571904,0.8986407784714159,0.4238787638475347,9.398781333628513,False,False,False,False,False,False,True,False,False,False,fails_leave_one_out
0,short_shallow_fast,12645975,5,gap_heavy,2.0,443.81103698692897,2.0,0.0002,5.518495987460483,False,False,2.0,bank_candidate,13.036991974920966,22.00910025572271,19.0,30,7,1.0,0.5714285714285714,0.6673942585079214,0.0,8.752356047934304,6,0.1879918455405973,4.606454612549131,-1.8507151324892115,2.0,0.0642105458857955,0.3116040574890171,0.4670496017508139,6.533143551243014,False,False,False,False,True,False,True,False,False,False,fails_positive_events;fails_leave_one_out
0,short_shallow_fast,12645975,5,gap_heavy,2.0,443.81103698692897,2.0,0.0002,4.752215111191618,False,False,2.0,bank_candidate,11.504430222383236,21.71625376567968,20.0,31,9,1.0,0.5555555555555556,0.41684920853397,0.3314048034477808,5.131232530308916,8,0.743462177317782,1.847729967310449,-0.027300204347344,0.0750684563044197,0.978220293884786,0.7188109236705431,0.7950394502583774,8.961067284507115,False,False,False,False,True,False,True,False,False,False,fails_positive_events;fails_leave_one_out
0,short_shallow_fast,12645975,5,gap_heavy,2.0,443.81103698692897,2.0,0.0002,4.813517581293126,False,False,2.0,bank_candidate,11.627035162586251,21.669762587352203,21.0,32,9,1.0,0.4444444444444444,0.5010334884828187,0.0,9.042042429917856,8,0.3387617361730445,1.2942870625253131,1.8723382982933725,2.0,0.0611598154523222,-1.1718924080961972,1.0,9.0,False,False,False,False,True,False,True,False,False,True,fails_positive_events;fails_leave_one_out;fails_robust_sign
0,short_shallow_fast,12645975,5,gap_heavy,2.0,443.81103698692897,2.0,0.0002,5.181332401902182,False,False,2.0,bank_candidate,12.362664803804364,21.554875412797063,22.0,33,7,1.0,0.4285714285714285,0.7314747957543154,0.0,9.140348813220584,6,0.165837448754505,3.0452707317075247,-1.8379313928527068,2.0,0.0660725155260175,-0.1339541466049885,0.4420718857360456,6.698971891262099,False,False,False,False,True,True,True,False,False,True,fails_positive_events;fails_single_event_dominance;fails_leave_one_out;fails_robust_sign
0,short_shallow_fast,12645975,5,gap_heavy,2.0,443.81103698692897,2.0,0.0002,3.9450659215217456,False,False,2.0,bank_candidate,9.890131843043491,21.436516311502583,23.0,34,9,0.9,0.8888888888888888,0.359456693651848,0.4986945124223439,8.293222491164682,8,0.4053640888348103,2.4907680000014665,-0.488013398091923,0.8364766750549177,0.6255403510043342,0.9725804872586522,0.1482756536540461,7.181522692970508,False,False,False,False,False,False,True,False,False,False,fails_leave_one_out
0,short_shallow_fast,12645975,5,gap_heavy,2.0,443.81103698692897,2.0,0.0002,6.499335509084631,False,False,2.0,bank_candidate,14.998671018169262,21.310527436443703,24.0,35,6,1.0,0.5,0.8307507860568396,0.0,6.5245836696541,5,0.258464774928166,7.926995303875468,-1.075160111436347,2.0,0.2823030505977667,0.0557904079813407,0.2568166064314188,5.401576063780634,False,False,False,False,True,True,True,False,False,False,fails_positive_events;fails_single_event_dominance;fails_leave_one_out
0,short_shallow_fast,12645975,5,gap_heavy,2.0,443.81103698692897,2.0,0.0002,3.8531122163694818,False,False,2.0,bank_candidate,9.706224432738964,21.146750971926107,25.0,36,10,1.0,0.5,0.3062925344142968,0.0,9.418988624759214,9,0.3995303094189766,5.715939398554144,-0.9888467169341094,2.0,0.3227381433291739,0.031044465911254,1.0,10.0,False,False,False,False,True,False,True,False,False,False,fails_positive_events;fails_leave_one_out
0,short_shallow_fast,12645975,5,gap_heavy,2.0,443.81103698692897,2.0,0.0002,2.044689348374959,False,False,2.0,bank_candidate,6.089378696749918,21.105852504281913,26.0,37,16,1.0,0.5,0.3423573083237828,0.0,22.088471571341746,15,0.1055049937122955,5.403787040698085,-1.5864455585430042,2.0,0.1126382726428337,-0.27396059425652,0.4952005357864438,15.441304890063252,False,False,False,False,True,False,True,False,False,True,fails_positive_events;fails_leave_one_out;fails_robust_sign
0,short_shallow_fast,12645975,5,gap_heavy,2.0,443.81103698692897,2.0,0.0002,4.057453783374512,False,False,2.0,bank_candidate,10.114907566749023,21.04483855267441,28.0,38,10,1.0,0.4,0.4934535281648412,0.0,6.060093354950227,9,0.7338891473498352,4.693934565454619,-0.3465248592417126,2.0,0.7289483051554048,0.2216777233208886,0.4874533834895295,9.5766601308445,False,False,False,False,True,False,True,False,False,False,fails_positive_events;fails_leave_one_out
0,short_shallow_fast,12645975,5,gap_heavy,2.0,443.81103698692897,2.0,0.0002,5.590015535912244,False,False,2.0,bank_candidate,13.180031071824487,20.927863874155943,29.0,39,7,1.0,0.7142857142857143,0.6992879292794572,0.0,10.730932347409423,6,0.0970568532446836,4.040301754376889,-2.324007831186365,2.0,0.0201250743238801,0.582498045569051,0.1928704200375978,5.812462605498615,False,False,False,False,False,False,True,False,False,False,fails_leave_one_out
0,short_shallow_fast,12645975,5,gap_heavy,2.0,443.81103698692897,2.0,0.0002,4.128973331826274,False,False,2.0,bank_candidate,10.257946663652548,20.80310037841198,31.0,40,9,0.9,0.2222222222222222,0.896302877006723,0.0,13.34102739953927,8,0.1006422084890562,1.0072289955524136,-0.0116090183246407,0.0301919488631576,0.9907375515621176,-0.9720841123164926,0.1606669245336156,7.322424158111303,False,False,False,False,True,True,True,False,False,True,fails_positive_events;fails_single_event_dominance;fails_leave_one_out;fails_robust_sign
0,short_shallow_fast,12645975,5,gap_heavy,2.0,443.81103698692897,2.0,0.0002,4.128973331826274,False,False,2.0,bank_candidate,10.257946663652548,20.50463775710084,34.0,41,10,1.0,0.6,0.2594497160927595,0.6174030683180054,19.18064526085318,9,0.0236999754507328,1.747222716346593,-0.066630991819949,0.0880931859160453,0.94687547265843,2.066337076819336,0.4781320635853467,9.734400390118704,False,False,False,False,True,False,False,False,False,False,fails_positive_events
0,short_shallow_fast,12645975,5,gap_heavy,2.0,443.81103698692897,2.0,0.0002,4.670478484389605,False,False,2.0,bank_candidate,11.34095696877921,20.433384460925343,35.0,42,9,1.0,0.5555555555555556,0.6668468273637795,0.0,9.525314627832064,8,0.2999341281798581,16.11342107780248,1.8343943548907415,2.0,0.0665954769780304,0.2684091802956783,0.3455418302847124,8.57798306238911,False,False,False,False,True,False,True,False,False,False,fails_positive_events;fails_leave_one_out
0,short_shallow_fast,12645975,5,gap_heavy,2.0,443.81103698692897,2.0,0.0002,0.29756895048194565,False,False,1.0,bank_candidate,2.5951379009638913,20.407475218464775,36.0,43,36,1.0,0.6388888888888888,0.1215246260569236,0.6870347618379168,30.48830123708277,35,0.6856873796443358,1.7628504281618351,0.4053089415374009,0.8936317428776437,0.6852504347482735,1.5824633330761937,0.2768474146331322,34.48907774591097,False,False,False,False,True,False,False,False,False,False,fails_positive_events
0,short_shallow_fast,12645975,5,gap_heavy,2.0,443.81103698692897,2.0,0.0002,6.039566983323312,False,False,2.0,bank_candidate,14.079133966646625,20.394236036504218,37.0,44,7,1.0,0.5714285714285714,0.5068149314228532,0.2560460845093149,2.4759983298616137,6,0.8711441046753139,2.3534704449163275,0.0432354800134569,0.1380400554839087,0.9655138225602098,0.6173013736752015,0.8965242949001536,6.990557666815683,False,False,False,False,True,False,True,False,False,False,fails_positive_events;fails_leave_one_out
0,short_shallow_fast,12645975,5,gap_heavy,2.0,443.81103698692897,2.0,0.0002,5.43675936065847,False,False,2.0,bank_candidate,12.87351872131694,20.36412895186821,38.0,45,7,1.0,0.5714285714285714,0.4829301917704544,0.0,5.260773462046663,6,0.5108281759065305,1.649515231788511,1.4368532735161748,2.0,0.1507596893201854,0.7572009158832952,0.5658524311383278,6.819769375095084,False,False,False,False,True,False,True,False,False,False,fails_positive_events;fails_leave_one_out
0,short_shallow_fast,12645975,5,gap_heavy,2.0,443.81103698692897,2.0,0.0002,4.762432189541869,False,False,2.0,bank_candidate,11.524864379083738,20.33963680283272,39.0,46,9,1.0,0.3333333333333333,0.7536892838509862,0.0,9.915917855947196,8,0.2709770723540276,1.8638963887639413,0.3849924226631827,0.6345690258155785,0.7002430295076609,-1.041322978941839,0.3561232722010574,8.289659619179236,False,False,False,False,True,True,True,False,False,True,fails_positive_events;fails_single_event_dominance;fails_leave_one_out;fails_robust_sign
0,short_shallow_fast,12645975,5,gap_heavy,2.0,443.81103698692897,2.0,0.0002,1.8505648597201798,False,False,2.0,bank_candidate,5.70112971944036,20.335643499538023,40.0,47,17,1.0,0.5294117647058824,0.4064870096415711,0.2890891035180593,17.519877608868892,16,0.3527508395696779,7.110743749988565,0.0135632031791754,0.0207103668628276,0.9891784613785616,0.5030132028546714,0.3582547759155456,16.518734300880013,False,False,False,False,True,False,True,False,False,False,fails_positive_events;fails_leave_one_out
0,short_shallow_fast,12645975,5,gap_heavy,2.0,443.81103698692897,2.0,0.0002,5.43675936065847,False,False,2.0,bank_candidate,12.87351872131694,20.214594205445344,41.0,48,7,1.0,0.4285714285714285,0.4694661254524855,0.0,7.8308599223472415,6,0.2507587361391795,7.361793074622071,-1.367217342736557,2.0,0.1715571909409501,0.5020458029783593,1.0,7.0,False,False,False,False,True,False,True,False,False,False,fails_positive_events;fails_leave_one_out
0,short_shallow_fast,12645975,5,gap_heavy,2.0,443.81103698692897,2.0,0.0002,1.8301307030196767,False,False,2.0,bank_candidate,5.6602614060393535,20.214006668945345,42.0,49,17,1.0,0.4705882352941176,0.3268898860995543,0.357235235667207,16.08307989993035,16,0.4471776012440115,16.75992503380615,-0.5788619223187327,1.146169114977464,0.5626823449234227,0.3957653271661899,0.4005019903313536,16.447154459608914,False,False,False,False,True,False,True,False,False,False,fails_positive_events;fails_leave_one_out
0,short_shallow_fast,12645975,5,gap_heavy,2.0,443.81103698692897,2.0,0.0002,1.7381769978674129,False,False,2.0,bank_candidate,5.476353995734826,20.18937360305832,43.0,50,18,1.0,0.6111111111111112,0.2783961760935731,0.0,25.44777660026184,17,0.0851263978225008,7.474999636373597,-2.8127227280555416,2.0,0.0049123989710432,0.2647865004313294,0.2263498904435348,16.727812438393922,False,False,False,False,True,False,True,False,False,False,fails_positive_events;fails_leave_one_out
0,short_shallow_fast,12645975,5,gap_heavy,2.0,443.81103698692897,2.0,0.0002,3.3933436906081624,False,False,2.0,bank_candidate,8.786687381216325,19.93437654471171,44.0,51,11,1.0,0.6363636363636364,0.350325372144484,0.6478406942931164,11.185649180810948,10,0.3432384041167809,1.986715311510336,1.9935588095173344,1.9085609717069296,0.0462002905949347,1.7226418981985847,0.4542845563471839,10.624236566795272,False,False,False,False,True,False,False,False,False,False,fails_positive_events
0,short_shallow_fast,12645975,5,gap_heavy,2.0,443.81103698692897,2.0,0.0002,3.31160706380615,False,False,2.0,bank_candidate,8.6232141276123,19.71541160064019,46.0,52,10,1.0,0.6,0.5766345399904015,0.0,48.101422153268274,9,2.4449769030492645e-07,104.97254902973378,0.1768281438595436,2.0,0.8596433817899218,-0.5807170992281284,0.4571473790256482,9.473481034316247,False,False,False,False,True,False,True,True,False,True,fails_positive_events;fails_leave_one_out;fails_depth_chi2;fails_robust_sign
0,short_shallow_fast,12645975,5,gap_heavy,2.0,443.81103698692897,2.0,0.0002,0.17496401027892716,False,False,1.0,bank_candidate,2.3499280205578543,19.60469062219081,47.0,53,41,1.0,0.6097560975609756,0.1453785036997609,0.4479061040280404,38.45453728941015,40,0.5399072820953938,2.9980877280840708,-0.1071360874354973,0.2527558561407113,0.9146810182806984,0.7234891804422066,0.3769241474834463,38.955231323583384,False,False,False,False,True,False,True,False,False,False,fails_positive_events;fails_leave_one_out
0,short_shallow_fast,12645975,5,gap_heavy,2.0,443.81103698692897,2.0,0.0002,3.332041220506653,False,False,2.0,bank_candidate,8.664082441013306,19.46944740855472,49.0,54,11,1.0,0.5454545454545454,0.4050587323876919,0.0,11.055267557993854,10,0.3532283967662037,9.331260107733696,-0.6268273732034225,2.0,0.5307723982739614,0.0612353816054913,0.3711219708739959,10.245627985985388,False,False,False,False,True,False,True,False,False,False,fails_positive_events;fails_leave_one_out
0,short_shallow_fast,12645975,5,gap_heavy,2.0,443.81103698692897,2.0,0.0002,4.363966133882059,False,False,2.0,bank_candidate,10.727932267764118,19.454967853204938,50.0,55,9,1.0,0.7777777777777778,0.4084223423900314,0.3623355874266155,14.5533607504149,8,0.0684344733348605,1.4340056908354544,-1.303213333272681,2.0,0.1925019393721425,1.3292881099906118,0.5900973837413128,8.714610103872516,False,False,False,False,False,False,True,False,False,False,fails_leave_one_out
0,short_shallow_fast,12645975,5,gap_heavy,2.0,443.81103698692897,2.0,0.0002,1.8812160947709344,False,False,2.0,bank_candidate,5.762432189541869,19.452934371224064,51.0,56,17,1.0,0.5882352941176471,0.1945460254370941,0.0,14.885424145789363,16,0.533045751860589,4.946313183278823,-0.5266693336490866,2.0,0.5984232349654091,0.1184241532858746,1.0,17.0,False,False,False,False,True,False,True,False,False,False,fails_positive_events;fails_leave_one_out
